제목,링크,출처,날짜,설명
Horizon-Poseidon takeover goes ahead after court tick of approval,https://thewest.com.au/business/bulls-n-bears/horizon-poseidon-takeover-goes-ahead-after-court-tick-of-approval-c-17645800,1개월 전,날짜 없음,"The WA Supreme Court has given Horizon Minerals the tick of approval for its $30 million takeover of Kalgoorlie-based Poseidon Nickel, paving the way for..."
What is nitinol and where is it used?,https://www.medicaldesignandoutsourcing.com/what-is-nitinol-and-where-is-it-used/,4주 전,날짜 없음,"Nitinol is a metal alloy of nickel and titanium with unique properties, including superelasticity or pseudoelasticity and shape memory."
The 6 Best Stick Vacuums of 2025,https://www.rtings.com/vacuum/reviews/best/stick,1개월 전,날짜 없음,"The Dyson V15 Detect is the best stick vacuum we've tested. It delivers superb performance on bare floors, as well as on low- and high-pile carpets."
The 5 Best Cordless Vacuums of 2025,https://www.rtings.com/vacuum/reviews/best/cordless,1개월 전,날짜 없음,"The Dyson V15 Detect is the best cordless vacuum we've tested. This vacuum has a 230 AW suction motor, which is remarkably powerful for a cordless stick..."
"Indonesia is selling rare mineral for $6,800,000,000 a year but it comes with a deadly risk",https://www.unilad.com/technology/news/rare-earth-mineral-indonesia-nickel-deadly-risk-034976-20250203,1개월 전,날짜 없음,"The country is the world's leading producer of nickel, however, experts worry it could do some damage to Indonesia's marine region."
Nickel Prices Plunge in 2025: Can Demand Revive the Market by 2030?,https://carboncredits.com/nickel-prices-plunge-in-2025-can-demand-revive-the-market-by-2030/,3주 전,날짜 없음,"Nickel prices are forecasted to rise. By 2030 and beyond, demand is projected to exceed supply, leading to a further price increase."
FERRO NICKEL MARKET REPORT OVERVIEW,https://www.businessresearchinsights.com/market-reports/ferro-nickel-market-106200,3주 전,날짜 없음,"global Ferro Nickel Market size was valued at USD 17.65 billion in 2024 and is expected to reach USD 26.08 billion by 2032, growing at a CAGR of about 5%."
Russian Metals Major Norilsk Nickel's Profits Drop 37% in 2024,https://www.themoscowtimes.com/2025/02/11/russian-metals-major-norilsk-nickels-profits-drop-37-in-2024-a87943,3주 전,날짜 없음,"Russian nickel, copper and platinum group metals major Norilsk Nickel posted a 37% year-on-year decline in IFRS net profit to $1.8 billion in 2024,..."
Battery raw materials market update February 2025,https://www.fastmarkets.com/insights/battery-raw-materials-market-update-february-2025/,3주 전,날짜 없음,"Read Fastmarkets' monthly battery raw materials market update for February 2025, focusing on lithium, cobalt, nickel, graphite and more."
‘The Opec of nickel’: Indonesia’s control of a critical metal,https://www.ft.com/content/0bbbe7c7-12a1-43ba-8bef-c5c546367a0e,3주 전,날짜 없음,What the country does with its newfound power will be crucial for everything from prices to the future of mining investments.
Power Nickel Prices Approximately C$40 Million Best Efforts Private Placement,https://www.globenewswire.com/news-release/2025/02/12/3025123/0/en/Power-Nickel-Prices-Approximately-C-40-Million-Best-Efforts-Private-Placement.html,3주 전,날짜 없음,"Power Nickel is a Canadian exploration company focusing on developing the High-Grade Nickel Copper PGM, Gold and Silver Nisk project into potentially Canada's..."
Nornickel's Net Profit Dips 37 Percent as Western Sanctions and Market Hurdles Persist,https://investingnews.com/norilsk-nickel-earnings/,3주 전,날짜 없음,"Moscow-based miner Norilsk Nickel (Nornickel) reported a 37 percent decline in net profit for 2024, citing ongoing western sanctions and lower metal prices..."
Pacific Nickel still in talks with Glencore over Kolosori funding,https://www.miningweekly.com/article/pacific-nickel-still-in-talks-with-glencore-over-kolosori-funding-2025-02-11,3주 전,날짜 없음,"Base metals company Pacific Nickel Mines on Tuesday requested a further extension of a voluntary suspension of its securities on the ASX, while the company..."
3D-printed alloy conserves nickel while maintaining stainless steel strength,https://techxplore.com/news/2025-02-3d-alloy-nickel-stainless-steel.html,3주 전,날짜 없음,"More than 70% of the world's supply of nickel is used to make stainless steel, a cost-effective, strong, corrosion resistant alloy widely used for..."
Stainless steel prices rise again in Asia – Stainless Espresso,https://steelnews.biz/stainless-steel-prices-rise-again-in-asia/,2주 전,날짜 없음,Asian stainless steel prices rose again on Monday after prices for nickel ore and nickel pig iron increased. Ferrous scrap in short supply worldwide.
It costs nearly four cents to make one penny. The nickel costs even more,https://www.cnn.com/2025/02/10/business/cost-to-make-penny-nickel-dg/index.html,3주 전,날짜 없음,"President Donald Trump said he's instructed the Secretary of the US Treasury to stop making new pennies, writing that they “literally cost us more than 2..."
Power Nickel CEO sounds the alarm on naked short-selling,https://www.mining.com/video/power-nickel-ceo-sounds-the-alarm-on-naked-short-selling/,3주 전,날짜 없음,"Short selling relies on exchange price manipulation to work. Without it, short squeezes will obliterate short sellers."
Domestic Large Steel Mills' Guiding Prices for Various Series on February 14 [SMM Steel Mill Guiding Prices],https://news.metal.com/newscontent/103178345/Domestic-Large-Steel-Mills-Guiding-Prices-for-Various-Series-on-February-14-[SMM-Steel-Mill-Guiding-Prices],3주 전,날짜 없음,"【For more content, please subscribe to the SMM Nickel Research Group products, including the ""China Nickel-Chrome-Stainless Steel Industry Chain Regular..."
Commodity prices mixed as Trump’s tariffs fuel inflation fears,https://www.aa.com.tr/en/americas/commodity-prices-mixed-as-trump-s-tariffs-fuel-inflation-fears/3477563,3주 전,날짜 없음,"Commodity prices showed a mixed trend last week as US President Donald Trump's escalating tariff policies fueled inflation concerns, casting uncertainty over..."
"As Trump aims to eliminate the penny, see how much it costs to produce a penny and a nickel",https://www.nbcnews.com/data-graphics/trump-aims-eliminate-penny-see-much-costs-produce-penny-nickel-rcna191739,3주 전,날짜 없음,Data from the U.S. Treasury shows that it costs nearly 4 cents to produce a single penny and nearly 14 cents to produce a nickel.
Power Nickel plans to raise $28m through private placement,https://www.mining-technology.com/news/power-nickel-private-placement/,3주 전,날짜 없음,"Canadian exploration company Power Nickel has set the price for its previously announced “best efforts” private placement for 14,135,000 Quebec flow-through..."
Power Nickel Announces Up To C$45 Million Best Efforts Private Placement,https://www.globenewswire.com/news-release/2025/02/11/3024623/0/en/Power-Nickel-Announces-Up-To-C-45-Million-Best-Efforts-Private-Placement.html,3주 전,날짜 없음,"Not for distribution to U.S. news wire services or dissemination in the United States. TORONTO, Feb. 11, 2025 (GLOBE NEWSWIRE) -- Power Nickel Inc. (the..."
NICKEL PLATING MARKET REPORT OVERVIEW,https://www.businessresearchinsights.com/market-reports/nickel-plating-market-109666,3주 전,날짜 없음,"Global nickel-plating market size was estimated at USD 2.8 billion in 2024, set to expand to USD 3.83 billion by 2033, growing at a CAGR of 3.53%"
Nornickel reports 37% drop in 2024 net profit,https://www.mining.com/web/nornickel-says-2024-net-profit-falls-37/,3주 전,날짜 없음,"Russia's Nornickel, a major world producer of refined nickel and palladium, said its 2024 net profit fell 37% to $1.8 billion as Western sanctions and low..."
Getting rid of the penny introduces a new problem: nickels,https://www.cnn.com/2025/02/10/business/costs-of-pennies-and-nickels/index.html,3주 전,날짜 없음,"Phasing out the penny could result in needing to make more nickels, and the US Treasury Department loses far more money on every nickel than it does on every..."
China's Nickel Overcapacity Spurs Another Surge in Metal Exports,https://financialpost.com/pmn/business-pmn/chinas-nickel-overcapacity-spurs-another-surge-in-metal-exports,3주 전,날짜 없음,"Chinese refined nickel exports could almost treble this year, as domestic overcapacity produces yet another glut of metal that will have to be absorbed by..."
Scarcity vs. innovation: Revisiting the “scholarly wager of the decade”,https://www.marketplace.org/2025/02/17/scholarly-wager-of-the-decade-economics-commodities-population/,2주 전,날짜 없음,"The famous Ehrlich-Simon bet on the value of metals showed that prices fell as supply increased, despite population growth."
Global Unwrought Nickel Market: Expected to Reach 5M Tons by 2030 with Market Value of $118.2B,https://www.indexbox.io/blog/nickel-world-market-overview-2024/,3주 전,날짜 없음,"The unwrought nickel market is set to experience a significant uptick in demand, driven by global trends and increasing consumption."
Philippines nickel miners urge reconsideration of ore export ban,https://smallcaps.com.au/philippines-nickel-miners-urge-reconsideration-ore-export-ban/,3주 전,날짜 없음,"The Philippines Nickel Industry Association (PNIA) says the nation isn't ready to compete with miners from Australia, Indonesia and Brazil."
"U.S. Penny | Pros, Cons, Debate, Arguments, Currency, & History",https://www.britannica.com/procon/US-penny-debate,3주 전,날짜 없음,"The US penny was one of the first coins produced by the US Mint after its founding in 1792, the coin has roots in ancient history."
Nickel Asia: Valuation Low On Cyclical Slump But Limited Catalysts,https://www.smartkarma.com/insights/nickel-asia-valuation-low-on-cyclical-slump-but-limited-catalysts,3주 전,날짜 없음,"While the Philippines' nickel leader is well positioned for the country's move up the value chain, weak nickel has driven down the ROE and P/B likely near..."
Nickel miners see ore export ban hurting PHL standing as supplier,https://www.bworldonline.com/economy/2025/02/11/652667/nickel-miners-see-ore-export-ban-hurting-phl-standing-as-supplier/,3주 전,날짜 없음,"The government is considering an ore export ban to force the construction of mineral processing facilities, raising the value-added content of the industry's..."
Philippine nickel output seen to grow by 15% this year,https://business.inquirer.net/506048/philippine-nickel-output-seen-to-grow-by-15-this-year,3주 전,날짜 없음,"Local nickel output is expected to rise by as much as 15 percent this year, driven by demand from steel production and renewable energy sectors."
How much does it cost to make pennies and nickels?,https://www.newsnationnow.com/business/your-money/cost-to-make-pennies-nickels/,3주 전,날짜 없음,"Pennies cost more to make than they are worth, and now, Donald Trump wants to stop producing them. Here are the main arguments for and against that move."
"Penny Costs 3.69 Cents to Make in 2024, Nickel Costs 13.78 Cents; US Mint Realizes $99.5M in Seigniorage",https://www.coinnews.net/2025/02/10/penny-costs-3-69-cents-to-make-in-2024/,3주 전,날짜 없음,"In 2024, the US Mint spent 3.69 cents to produce and distribute each Lincoln cent, while the cost for each Jefferson nickel reached 13.78 cents."
Making cents of it all: Here's how much a penny costs you,https://www.kcra.com/article/cost-of-penny-nickel-production/63758045,3주 전,날짜 없음,"The US Congress oversees the US Mint, which is responsible for coin production. The penny, whose face value is a modest 1 cent, cost about 3.7 cents to make..."
Trump Says He Has Ordered Treasury To Stop Producing ‘Wasteful’ Pennies,https://www.forbes.com/sites/siladityaray/2025/02/10/trump-says-he-has-ordered-treasury-to-stop-producing-pennies-calling-them-wasteful/,3주 전,날짜 없음,The President pointed out that the cost of producing each one-cent coin was higher than its face value.
It takes nearly 4 cents to make a single penny. Here's why Trump wants them gone.,https://www.usatoday.com/story/graphics/2025/02/11/trump-cost-to-make-penny-production/78381971007/,3주 전,날짜 없음,"Trump says he'll order the Treasury Department to halt penny production to save money. Costly nickels, however, could cancel out savings."
Nickel miners’ group bets on 10-15% increase in 2025 productivity,https://malaya.com.ph/business/business-news/nickel-miners-group-bets-on-10-15-increase-in-2025-productivity/,3주 전,날짜 없음,"The Philippine Nickel Industry Association (PNIA) is betting on a 10 to 15 percent improvement in productivity this year, driven by sustained global demand..."
It costs nearly four cents to make one penny. The nickel costs even more,https://ktvz.com/money/cnn-business-consumer/2025/02/10/it-costs-nearly-four-cents-to-make-one-penny-the-nickel-costs-even-more/,3주 전,날짜 없음,Each US penny costs 3.7 cents to produce and distribute as of 2024. Pennies and nickels cost more than they were worth for the 19th consecutive fiscal year.
A Nickel for Your Thoughts,https://www.wizmnews.com/2025/02/13/a-nickel-for-your-thoughts/,3주 전,날짜 없음,This week it was announced that the DOGE is telling the Treasury Department that they don't need to mint the penny any longer. Since it takes almost three...
‘Ban on nickel ore exports to force mines to shut down’,https://www.philstar.com/business/2025/02/12/2420865/ban-nickel-ore-exports-force-mines-shut-down,3주 전,날짜 없음,"The Philippine Nickel Industry Association (PNIA) has warned that several mine operations nationwide would shut down, resulting in job displacements."
"Power Nickel discovery at Lion Zone could transform Nisk project, analysts believe",https://www.proactiveinvestors.ca/companies/news/1065992/power-nickel-discovery-at-lion-zone-could-transform-nisk-project-analysts-believe-1065992.html?region=ca,3주 전,날짜 없음,"Power Nickel Inc (TSX-V:PNPN, OTCQB:PNPNF) has earned a 'Buy' rating in initial coverage from analysts at Roth Capital Partners, who see the company's..."
"How much does it cost to make a penny, and are we ‘losing’ money on other coins?",https://thehill.com/homenews/nexstar_media_wire/5136331-how-much-does-it-cost-to-make-a-penny-and-are-we-losing-money-on-other-coins/,3주 전,날짜 없음,"The average cost to make one penny rose to 3.69 cents in the last fiscal year, marking the 19th consecutive year the coin has “remained above face value,” per..."
He’s not making any cents: Trump says to eliminate the penny,https://fortune.com/2025/02/11/trump-eliminate-penny-nickel-federal-budget/,3주 전,날짜 없음,Trump says he instructed Treasury Secretary Scott Bessent to cease production of the penny to further the goal of reducing unnecessary government spending.
Why could getting rid of pennies cost the U.S. more money?,https://www.khou.com/article/news/news-explainers/the-why/why-pennies/285-7c53c640-4dc1-49de-b64e-8203f571ab99,3주 전,날짜 없음,"The short answer is the nickel. According to the National Association of Convenience Stores, without the penny, cash transactions would be rounded up to the..."
What does a night out in Houston cost? What bar-goers and bartenders said,https://www.houstonchronicle.com/news/houston-texas/trending/article/houston-cost-bars-night-out-20168280.php,3주 전,날짜 없음,Houston's options for a fun night out are always expanding. But how much fun can Houstonians afford?
Donald Trump's penny proposal would eliminate 1 in 2 coins minted in the U.S.—but nickels are the real villains,https://fortune.com/2025/02/11/trump-penny-production-us-mint-nickels/,3주 전,날짜 없음,"The proposal ignores the nickel, which is an even more wasteful coin. Each five-cent piece currently costs about 13 cents to make, for a loss of eight cents..."
This lobby warns Trump’s penny ban would nickel and dime Americans,https://www.bostonglobe.com/2025/02/12/nation/trump-penny-production-treasury/,3주 전,날짜 없음,"While many Americans may not miss the penny, a small but dedicated cheering section for the coin — and its producers — wants to stop Trump's order to end..."
7 Buffalo Nickels Valued at Over $1 Million Together - See If You Have One in Your Collection,https://wbza.co.in/7-buffalo-nickels-valued-at-over-1-million-together/,2주 전,날짜 없음,"The Buffalo Nickel, minted between 1913 and 1938, is one of the most iconic U.S. coins ever produced. While many of these nickels are common, certain rare."
"Washington Post Columnists Back Trump’s Move to Ditch the Penny — ‘And the Nickel and Dime, Too!’",https://www.mediaite.com/news/washington-post-columnists-back-trumps-move-to-ditch-the-penny-and-the-nickel-and-dime-too/,2주 전,날짜 없음,President Donald Trump's order to stop minting pennies was cheered by a group of Washington Post columnists on the paper's Impromptu podcast.
China's grip on global nickel supply tightens with Anglo sale,https://www.reuters.com/markets/commodities/chinas-grip-global-nickel-supply-tightens-with-anglo-sale-andy-home-2025-02-24/,1주 전,날짜 없음,Anglo American's sale of its Brazilian nickel business to China's MMG Ltd is a corporate win-win.
New buyer may target Anglo’s Brazilian nickel prospects at battery market,https://www.evinfocus.com/new-buyer-may-target-anglos-brazilian-nickel-prospects-at-battery-market/,1주 전,날짜 없음,The producing Brazilian nickel assets snapped up by Hong Kong-listed MMG from London-headquartered Anglo American produce ferronickel targeted largely at...
Indonesian nickel ore prices jump significantly again – Stainless Espresso,https://steelnews.biz/indonesian-nickel-ore-prices-jump-significantly/,2주 전,날짜 없음,"Indonesian nickel ore prices jumped sharply today, Friday, as the world's second-largest nickel ore supplier plans an Indonesian-style export ban."
FPX Nickel Scoping Study for North America's Largest Nickel Sulphate Refinery Outlines Low-Cost and Low-Carbon Supply for the EV Battery Supply Chain,https://investingnews.com/fpx-nickel-scoping-study-for-north-america-s-largest-nickel-sulphate-refinery-outlines-low-cost-and-low-carbon-supply-for-the-ev-battery-supply-chain/,1주 전,날짜 없음,FPX Nickel Corp. is pleased to announce results from an Awaruite Refinery Scoping Study which demonstrates a compelling business case for the development of...
"The Nickel-based Industrial Paradox: Indonesian Resources, Chinese Profits",https://thediplomat.com/2025/02/the-nickel-based-industrial-paradox-indonesian-resources-chinese-profits/,2주 전,날짜 없음,Indonesia's nickel downstreaming is one of the most debated industrial policies in the world today. With strong backing from Tsingshan Holding Group and...
Anglo American sells nickel business for up to $500mn,https://www.ft.com/content/5eca24b3-6a7c-481e-83ed-2c5902b1f6f0,2주 전,날짜 없음,Miner seeks to focus on copper and iron as it restructures after rebuffing BHP takeover attempt.
[SMM In-Depth Analysis] New Regulations Again? Impact of Numerous New Indonesian Policies on the Nickel Market,https://news.metal.com/newscontent/103207666/[SMM-In-Depth-Analysis]-New-Regulations-Again-Impact-of-Numerous-New-Indonesian-Policies-on-the-Nickel-Market,1주 전,날짜 없음,"The Indonesian Ministry of Energy and Mineral Resources Announces New Industry Reference Prices, with New Policies Emerging One After Another."
Anglo American to pocket $500M in nickel business sale,https://im-mining.com/2025/02/18/anglo-american-to-sell-nickel-business-to-mmg-subsidiary/,2주 전,날짜 없음,The nickel business comprises two ferronickel operations in Brazil – Barro Alto and Codemin – and two greenfield growth projects – Jacaré and Morro Sem...
FPX Nickel unveils scoping study for N American nickel sulphate refinery,https://www.miningweekly.com/article/fpx-nickel-unveils-scoping-study-for-n-american-nickel-sulphate-refinery-2025-02-25,1주 전,날짜 없음,"Vancouver-based FPX Nickel has released a scoping study confirming the economic and strategic viability of a standalone nickel refinery in British Columbia,..."
"Global nickel mine production 2024, by country",https://www.statista.com/statistics/264642/nickel-mine-production-by-country/,1주 전,날짜 없음,"In 2023, Indonesia's mines produced an estimated 1.8 million metric tons of nickel. This figure makes Indonesia the leading producer of nickel from mines..."
Merdeka Battery gets $1.4 billion loan for new nickel plant,https://www.mining.com/web/merdeka-battery-gets-1-4-billion-loan-for-new-nickel-plant/,1주 전,날짜 없음,"Nickel producer PT Merdeka Battery Materials has obtained a $1.4 billion loan to fund the construction of a plant located on Sulawesi island, according to a..."
"Nickel Chloride Market Size, Production, Average Price and Trends Analysis, till 2030",https://www.openpr.com/news/3885316/nickel-chloride-market-size-production-average-price,1주 전,날짜 없음,"Press release - Datavagyanik Business Intelligence - Nickel Chloride Market Size, Production, Average Price and Trends Analysis, till 2030 - published on..."
"So, You Want to Get Rid of the Penny. Do You Have a Plan for the Nickel?",https://www.nytimes.com/2025/02/19/upshot/penny-trump-nickel-elimination.html,2주 전,날짜 없음,"President Trump recently ordered the U.S. Mint to stop producing pennies, for a simple-sounding reason. Each penny, he said, has “literally cost us more..."
Major Indonesian Nickel Smelter on the Brink of Closure - News and Statistics,https://www.indexbox.io/blog/indonesias-pt-gunbuster-nickel-industry-faces-imminent-shutdown/,2주 전,날짜 없음,"PT Gunbuster Nickel Industry, a major player in Indonesia's nickel market, is struggling to stay afloat after its parent company's collapse, amid plummeting..."
Anglo American to sell its Brazil nickel operations for US$500mn,https://www.bnamericas.com/en/news/anglo-american-to-sell-its-brazil-nickel-operations-for-us500mn,2주 전,날짜 없음,"Anglo American and MMG Singapore Resources, a unit of China's MMG, have reached a definitive agreement regarding the sale of Anglo's Brazilian nickel..."
FPX Nickel Scoping Study for North America's Largest Nickel Sulphate Refinery Outlines Low-Cost and Low-Carbon Supply for the EV Battery Supply Chain,https://www.newswire.ca/news-releases/fpx-nickel-scoping-study-for-north-america-s-largest-nickel-sulphate-refinery-outlines-low-cost-and-low-carbon-supply-for-the-ev-battery-supply-chain-860647079.html,1주 전,날짜 없음,"CNW/ - FPX Nickel Corp. (TSXV: FPX) (OTCQB: FPOCF) (""FPX"" or the ""Company"") is pleased to announce results from an Awaruite Refinery Scoping Study (the..."
Domestic Large Steel Mills' Guiding Prices for Various Series on February 18 [SMM Steel Mill Guiding Prices],https://news.metal.com/newscontent/103183200/Domestic-Large-Steel-Mills-Guiding-Prices-for-Various-Series-on-February-18-[SMM-Steel-Mill-Guiding-Prices],2주 전,날짜 없음,"【For more information, please subscribe to the SMM Nickel Research Group products, including the ""China Nickel-Chrome-Stainless Steel Industry Chain..."
Major Indonesian nickel smelter about to close,https://steelnews.biz/major-indonesian-nickel-smelter-about-to-close/,1주 전,날짜 없음,One of Indonesia's largest nickel smelters with an annual capacity of 1.8 million tonnes of nickel pig iron is on the verge of closure.
Anglo American to sell nickel business for up to $500 million,https://www.reuters.com/markets/deals/anglo-american-sell-nickel-business-up-500-million-2025-02-18/,2주 전,날짜 없음,"Anglo American said on Tuesday it will sell its nickel business to a unit of Hong Kong-listed MMG Ltd for up to $500 million, as a broader restructuring..."
Battery Metals Sector Faces Turbulence: Lithium and Nickel Price Drop Impacts Miners - News and Statistics,https://www.indexbox.io/blog/lithium-and-nickel-miners-brace-for-challenging-future-amid-price-slump/,1주 전,날짜 없음,"Lithium and nickel miners face a challenging future due to a price slump and oversupply. This has led to significant losses and financial strain,..."
Possible Cerro Matoso sale stirs doubts in C...,https://www.bnamericas.com/en/analisis/possible-cerro-matoso-sale-stirs-doubts-in-colombias-mining-sector,1주 전,날짜 없음,"The possible sale of Cerro Matoso by Australian company South32, which operates a nickel mine in Colombia's Córdoba department, adds to the uncertainty..."
Middle East's Unwrought Nickel Market Expected to Grow at a CAGR of +0.8% to Reach $3.4B by 2035,https://www.indexbox.io/blog/nickel-middle-east-market-overview-2024/,1주 전,날짜 없음,"The demand for unwrought nickel in the Middle East is expected to drive market growth over the next decade, with market performance forecasted to expand at..."
NiWest: the Australian mine looking to defy the nickel downturn,https://www.mining-technology.com/features/niwest-the-australian-mine-looking-to-defy-the-nickel-downturn/,2주 전,날짜 없음,"The NiWest nickel cobalt project is said by its developer, Alliance Nickel, to be low carbon and low cost enough to defy the market downturn."
Battery metal rout set to force unprofitable miners to cut costs,https://www.mining.com/web/battery-metal-rout-set-to-force-unprofitable-miners-to-cut-costs/,1주 전,날짜 없음,A wave of cost cutting and potential consolidation looms for lithium and nickel miners in the year ahead.
MMG to acquire Anglo American's nickel business for $500m,https://www.miningweekly.com/article/mmg-to-acquire-anglo-americans-nickel-business-for-500m-2025-02-18,2주 전,날짜 없음,"Diversified mining group Anglo American has agreed to sell its nickel business to mid-tier miner MMG for up to $500-million, the companies announced on..."
Power Nickel Recognized as a 2024 Top 50 Performer on the TSX Venture Exchange and Ranked #1 Mining Company,https://www.prnewswire.com/news-releases/power-nickel-recognized-as-a-2024-top-50-performer-on-the-tsx-venture-exchange-and-ranked-1-mining-company-302380979.html,2주 전,날짜 없음,"Company's share price appreciated 365% in 2024. TORONTO, Feb. 20, 2025 /PRNewswire/ - Power Nickel Inc. (the ""Company"" or ""Power Nickel"") (TSXV: PNPN)..."
Power Nickel Recognized as a 2024 Top 50 Performer on the TSX Venture Exchange and Ranked #1 Mining Company,https://www.theglobeandmail.com/investing/markets/stocks/PNPN-X/pressreleases/31054472/power-nickel-recognized-as-a-2024-top-50-performer-on-the-tsx-venture-exchange-and-ranked-1-mining-company/,2주 전,날짜 없음,Detailed price information for Power Nickel Inc (PNPN-X) from The Globe and Mail including charting and trades.
"Technology Metals Report (02.21.2025): Nickel Smelter Crisis, U.S.-Canada Uranium Tensions, and China Tightens Control of Rare Earths",https://investornews.com/critical-minerals-rare-earths/technology-metals-report-02-21-2025-nickel-smelter-crisis-u-s-canada-uranium-tensions-and-china-tightens-control-of-rare-earths/,2주 전,날짜 없음,"Over the past week, several significant developments in the critical minerals sector have captured global attention, with key implications for both..."
Nickel Mines Ltd. Earnings Call Highlights: Strong Operations Amid Challenges,https://www.tipranks.com/news/company-announcements/nickel-mines-ltd-earnings-call-highlights-strong-operations-amid-challenges,1주 전,날짜 없음,Nickel Mines Ltd. (($AU:NIC)) has held its Q4 earnings call. Read on for the main highlights of the call. The recent earnings call for Nickel Mines Ltd.
Spotlight: Energy transition metals shine,https://northernminer.com/news/spotlight-energy-transition-metals-shine/1003875768/,2주 전,날짜 없음,Investments in clean energy and artificial intelligence infrastructure are driving demand for critical minerals — from silver for solar panels to copper for...
Anglo sells nickel operation in Brazil to MMG,https://valorinternational.globo.com/business/news/2025/02/19/anglo-sells-nickel-operation-in-brazil-to-mmg.ghtml,2주 전,날짜 없음,"Company announced in May of last year that it would simplify its activities and focus on copper, iron ore, and fertilizers."
Anglo American agrees $500m sale of nickel business,https://www.thisismoney.co.uk/money/markets/article-14408179/Anglo-American-agrees-sale-nickel-business.html,2주 전,날짜 없음,"MMG Singapore Resources, a subsidiary of Melbourne-based mining firm MMG, has agreed to buy the FTSE 100 group's nickel operations for $350million upfront."
Top 10 Cobalt Producers by Country,https://investingnews.com/where-is-cobalt-mined/,2주 전,날짜 없음,"Want to learn about the top cobalt producers by country? These are the 10 top countries where cobalt is mined, including details on operations."
Anglo American to sell nickel business for up to US$500 mil,https://theedgemalaysia.com/node/744856,2주 전,날짜 없음,"Anglo American said on Tuesday it will sell its nickel business to a unit of Hong Kong-listed MMG Ltd for up to US$500 million, as a broader restructuring..."
Global Electric Accumulators Market to Witness Steady Growth with a CAGR of 3.0% from 2024 to 2035,https://www.indexbox.io/blog/accumulator-world-market-overview-2024-1/,1주 전,날짜 없음,"The global market for electric accumulators is projected to see continued growth over the next decade, driven by increasing demand worldwide."
Anglo American Offloads Nickel Business In $500M Deal: Details,https://www.benzinga.com/news/asset-sales/25/02/43784881/anglo-american-offloads-nickel-business-in-500m-deal-details,2주 전,날짜 없음,"Anglo American agreed to sell its nickel business to MMG Singapore Resources for up to $500 million in cash, with upfront payment of $350 million and..."
United States's Accumulator Market to See Slight Growth with +0.7% CAGR over Next Decade,https://www.indexbox.io/blog/accumulator-united-states-market-overview-2024/,2주 전,날짜 없음,"Learn about the forecasted growth of the accumulator market in the United States, with a projected increase in market volume to 505M units and market value..."
Anglo American sells nickel business – News Stand,https://www.observer24.com.na/anglo-americans-sells-nickel-business/,2주 전,날짜 없음,"Anglo American has agreed to the sale of its nickel business to MMG Singapore Resources Pte. Ltd, a wholly owned subsidiary of MMG Limited for a cash..."
FPX Nickel: A compelling case for awaruite refinery development | 2025-02-25 | Investing News,https://stockhouse.com/news/newswire/2025/02/25/fpx-nickel-a-compelling-case-for-awaruite-refinery-development,1주 전,날짜 없음,FPX Nickel Corp. (TSXV:FPX) commenced an Awaruite Refinery Scoping Study to demonstrate the opportunity to refine battery-grade nickel.
Hogs Posting Mixed Midday Trade,https://www.theglobeandmail.com/investing/markets/commodities/BDF26/pressreleases/31054291/hogs-posting-mixed-midday-trade/,2주 전,날짜 없음,"Updated Price for Butter Cash-Settled (CME: BDF26). Charting, Price Performance, News & Related Contracts."
Premium Nickel to raise P350m for BCL revival,https://www.mmegi.bw/business/premium-nickel-to-raise-p350m-for-bcl-revival/news,1주 전,날짜 없음,"Premium Resources, the company reviving BCL Ltd, plans to raise CA$36 million (P350.3 million) to continue developing the base metal project whilst..."
9 Valuable American Nickels in Circulation,https://finance.yahoo.com/news/9-valuable-american-nickels-circulation-123018554.html,2주 전,날짜 없음,"The nickel has a long history in U.S. money, though it wasn't the country's first 5-cent coin. That honor goes to a ""half-dime"" that first appeared in 1794."
Anglo to sell nickel business for over R9bn,https://www.news24.com/fin24/companies/anglo-to-sell-nickel-business-for-over-r9bn-20250218,2주 전,날짜 없음,"As Anglo American continues to progress with an ambitious restructuring plan, the diversified mining company has announced a deal to sell its nickel..."
Anglo American to sell nickel business for up to $500m,https://www.timeslive.co.za/sunday-times/business/business/2025-02-18-anglo-american-to-sell-nickel-business-for-up-to-500m/,2주 전,날짜 없음,A restructuring aimed at refocusing its operations on copper and iron ore mining is well under way.
"Raney Nickel Catalyst Market Growth Analysis, Market Dynamics,",https://www.openpr.com/news/3883232/raney-nickel-catalyst-market-growth-analysis-market-dynamics,1주 전,날짜 없음,"Raney Nickel is a solid catalyst composed of fine grains of a nickel-aluminum alloy, extensively used in industrial processes, particularly hydrogenation..."
Juniors shine on TSXV 50 ranking,https://northernminer.com/news/juniors-shine-on-tsxv-50-ranking/1003875830/,2주 전,날짜 없음,"A handful of Canadian juniors have rocketed to the top of the TSX Venture Exchange's 50 highest-performing emerging companies last year, according to data..."
Anglo American sells nickel business for $500mn,https://www.msn.com/en-gb/money/other/anglo-american-sells-nickel-business-for-500mn/ar-AA1zgIPX,2주 전,날짜 없음,Anglo American has sold its nickel business for up to $500mn in cash as it works to radically restructure itself after rebuffing rival BHP's £39bn takeover...
