제목,링크,출처,날짜,설명
How A Cactus Inspired Scientists To Make Cheaper Hydrogen,https://oilprice.com/Alternative-Energy/Fuel-Cells/How-A-Cactus-Inspired-Scientists-To-Make-Cheaper-Hydrogen.html,2023. 5. 18.,날짜 없음,"Engineers at The University of Texas at El Paso have proposed a low-cost, nickel-based material as a catalyst to help split water more cheaply and efficiently."
Nickel CBS May 2023 – LME price falls on weak China trade data,https://www.spglobal.com/market-intelligence/en/news-insights/research/nickel-cbs-may-2023-lme-price-falls-on-weak-china-trade-data,2023. 5. 24.,날짜 없음,"➤ We have lowered our average LME 3M nickel price forecast for 2023 to $23,237/t from $25,322/t in our April 2023 Nickel CBS, largely due to expectations that..."
Urgent call for Ministry of Energy: Expediting the creation of local nickel price index,https://indonesiabusinesspost.com/risks-opportunities/urgent-call-for-ministry-of-energy-expediting-the-creation-of-local-nickel-price-index/,2023. 5. 25.,날짜 없음,The Indonesia Nickel Prices Index is expected to provide certainty regarding national nickel prices as it will be based on domestic calculations.
Metal prices forecast to decline as supply improves,https://blogs.worldbank.org/en/opendata/metal-prices-forecast-decline-supply-improves,2023. 5. 23.,날짜 없음,The World Bank's metals and minerals price index rose 10 percent in the first quarter of 2023. Price increases reflected positive sentiment about stronger...
China's refined nickel imports slump to near 20-year lows,https://www.reuters.com/markets/commodities/chinas-refined-nickel-imports-slump-near-20-year-lows-2023-05-25/,2023. 5. 25.,날짜 없음,"China's imports of refined nickel have fallen to levels last seen almost 20 years ago, when the country's build-out of industrial capacity was still in its..."
Ministry of Energy and Mineral Resources will regulate nickel and tin as critical mineral commodities,https://indonesiabusinesspost.com/1329/investment-and-risk/ministry-of-energy-and-mineral-resources-will-regulate-nickel-and-tin-as-critical-mineral-commodities,2023. 5. 30.,날짜 없음,The Ministry of Energy and Mineral Resources (ESDM) will issue a regulation designating nickel and tin as critical mineral commodities.
What are critical minerals - and why are they key to a greener future?,https://www.weforum.org/stories/2023/05/critical-minerals-technology-geopolitical-greener-future/,2023. 5. 26.,날짜 없음,"Critical minerals are crucial to modern-day technology. With the rise of electric vehicles comes rising demand for minerals such as lithium, nickel and cobalt."
"Nickel Diner, beloved by Jonathan Gold, Guy Fieri and others, to close this weekend",https://www.latimes.com/food/story/2023-05-26/nickel-diner-loved-by-jonathan-gold-guy-fieri-to-close-this-weekend,2023. 5. 26.,날짜 없음,"Nickel Diner, seen here in 2017, will serve its last doughnuts, pop tarts, patty melts and breakfast combos on Sunday afternoon after 15 years in business."
Top Russian Miner Now Receives Half Of Its Revenue In Asia,https://oilprice.com/Energy/Energy-General/Top-Russian-Miner-Now-Receives-Half-Of-Its-Revenue-In-Asia.html,2023. 5. 25.,날짜 없음,Russia's largest mining company MMC Norilsk Nickel has re-routed a large chunk of its exports to Asia. Nornickel controls about 7% of global nickel output...
Unleashing Nickel’s Potential: Indonesia’s Journey to Global Prominence,https://www.aseanbriefing.com/news/unleashing-nickels-potential-indonesias-journey-to-global-prominence/,2023. 5. 30.,날짜 없음,"We look at the foreign investment potential in Indonesia's commodities sector, with a focus on nickel resources and EV battery manufacturing."
Tech Transfer: Why Indonesia Likes Partnering with China,https://jakartaglobe.id/business/tech-transfer-why-indonesia-likes-partnering-with-china,2023. 5. 29.,날짜 없음,"Indonesia says that technology transfer is one of the reasons why it enjoys partnering with China, as Jakarta works on developing its downstream industry."
Western Mines Group: expanding the Mulga Tank nickel sulphide discovery,https://mining.com.au/western-mines-group-expanding-the-mulga-tank-nickel-sulphide-discovery/,2023. 5. 30.,날짜 없음,This article is a sponsored feature from Mining.com.au partner Western Mines Group Ltd. It is not financial advice. Talk to a registered financial expert...
Behind the cancellation of Tesla’s investment in Indonesia,https://moderndiplomacy.eu/2023/05/27/behind-the-cancellation-of-teslas-investment-in-indonesia/,2023. 5. 27.,날짜 없음,"Authors: Yeta Purnama and Wulan Fitriana*. In April 2022, the issue of Tesla's interest in investing in Indonesia attracted the attention of the domestic..."
Alliance Nickel is leading the charge towards becoming Australia’s next big nickel-cobalt producer,https://stockhead.com.au/resources/alliance-nickel-is-leading-the-charge-towards-becoming-australias-next-big-nickel-cobalt-producer/,2023. 5. 30.,날짜 없음,Alliance Nickel is punching on with an all important definitive feasibility study (DFS) at NiWest to become Australia's next nickel and cobalt producer.
LA’s Nickel Diner closes after 15 years and ‘perfect storm’,https://www.kcrw.com/news/shows/greater-la/cars-korean-immigrants-skid-row/nickel-diner,2023. 5. 23.,날짜 없음,"The Nickel Diner opened in 2008 in its “Skid Row adjacent” Downtown LA digs. After a pandemic and inflation, it's shutting down this weekend."
Indonesia bets on critical mineral export bans as deadline nears,https://asia.nikkei.com/Spotlight/Asia-Insight/Indonesia-bets-on-critical-mineral-export-bans-as-deadline-nears,2023. 5. 23.,날짜 없음,Indonesian President Joko Widodo is betting big that a halt on exports of the resource-rich country's raw minerals slated for next month will draw investment.
Celebration of Mining: Karora Resources powers towards expansion goal,https://www.kalminer.com.au/news/regional/celebration-of-mining-karora-resources-powers-towards-expansion-goal-c-10648407,2023. 5. 26.,날짜 없음,"First there was the COVID-19 pandemic, then rising cost pressures — the challenges have come thick and fast, but they've not been enough to stymie Karora..."
4 Base Metal ETFs to Buy Right Now,https://www.cabotwealth.com/daily/stock-market/base-metal-etfs-to-buy,2023. 5. 23.,날짜 없음,"The global base metals market is in full-on recovery mode after a rough few years, led by a rebound in the automotive and construction industries."
Top 10 Cobalt Stocks to Buy in December 2023,https://www.wealthdaily.com/cobalt-stocks/,2023. 5. 23.,날짜 없음,"A few major producers, namely Glencore, China Molybdenum, and Vale, currently dominate the cobalt market. These companies possess substantial cobalt reserves."
These deep-sea animals are new to science—and already at risk,https://www.nationalgeographic.com/animals/article/deep-sea-animals-new-species-mining,2023. 5. 25.,날짜 없음,"About 90 percent of species found in the Clarion Clipperton Zone have never been identified, yet they may be at risk from mining for minerals such as cobalt..."
Golden Mile’s new strategic investor highlights belief in Quicksilver nickel-cobalt project,https://stockhead.com.au/resources/golden-miles-new-strategic-investor-highlights-belief-in-quicksilver-nickel-cobalt-project/,2023. 5. 29.,날짜 없음,"The shortfall for Golden Mile's entitlement offer has been picked up by new cornerstone investor Rajiv Ramnarayan, a clear endorsement of its Quicksilver..."
The US doesn’t have a law mandating EV battery recycling. Should it?,https://grist.org/technology/the-u-s-doesnt-have-a-law-mandating-ev-battery-recycling-should-it/,2023. 5. 26.,날짜 없음,Recycling batteries could reduce the need to mine critical minerals - but only if the packs are properly recovered.
10 Australians of Greek heritage named on the Financial Review’s Rich List 2023,https://greekherald.com.au/community/10-australians-of-greek-heritage-named-on-the-financial-reviews-rich-list-2023/,2023. 5. 26.,날짜 없음,The Australian Financial Review has released its Rich List for 2023 and among the names are at least 10 Australians of Greek heritage.
LFP versus NMC: What is the right battery type?,https://www.financialexpress.com/business/express-mobility-lfp-versus-nmc-what-is-the-right-battery-type-3103536/,2023. 5. 27.,날짜 없음,"Both LFP and NMC are lithium-based, but which is better in terms of safety, durability, performance and sustainability."
Anton/Bauer Salt-E Dog– industry-first 9kWh sustainable power supply,https://www.newsshooter.com/2023/05/30/anton-bauer-salt-e-dog-industry-first-9kwh-sustainable-power-supply/,2023. 5. 30.,날짜 없음,"Anton/Bauer has unveiled Salt-E Dog. The industry's first 9kWh sustainable power supply uses salt-based power cells to replace lithium, marking a new era."
European nickel premiums at impasse over weak demand and tight supply,https://www.fastmarkets.com/insights/european-nickel-premiums-at-impasse-over-weak-demand-and-tight-supply/,2023. 6. 7.,날짜 없음,"The stainless steel sector, the largest consumer of nickel globally, has been weak in Europe for some time now, with prices under significant pressure."
Key Takeaway from SMM 2023 Indonesia Nickel and Cobalt Industry Chain Conference: INSG Shares Insights on 2023 Global Nickel Market Outlook and Sees Supply Surplus,https://www.metal.com/en/newscontent/102235418,2023. 5. 31.,날짜 없음,"Nickel production will continue to grow strongly in 2023, but at a slower rate than in 2022. Nickel consumption will grow at a similar rate to 2022 in 2023."
“Nickel doesn’t grow back”,https://www.db.com/news/detail/20230606-nickel-doesn-t-grow-back?language_id=1,2023. 6. 7.,날짜 없음,"March 7, 2022 – a day Bernhard Kunsmann will never forget. The nickel price jumped to 50,000 US dollars per tonne – 66 percent more than the previous..."
Why Nickel isn’t the favored metal?,https://www.moneycontrol.com/news/business/markets/why-nickel-isnt-the-favored-metal-10734151.html,2023. 6. 2.,날짜 없음,Nickel prices on the London Metal Exchange (LME) have been steadily declining due to a combination of weak domestic demand in China and the possibility of more...
"Eramet no longer sees LME as benchmark for ferronickel, Bloomberg reports",https://www.reuters.com/markets/commodities/lme-loses-benchmark-status-part-nickel-market-bloomberg-news-2023-06-01/,2023. 6. 1.,날짜 없음,"Eramet considers that the London Metal Exchange (LME) has lost its benchmark status for part of the nickel market to the Shanghai Metals Market,..."
Greening Critical Metals – Mining and Recycling,https://www.cleantech.com/greening-critical-metals-mining-and-recycling/,2023. 6. 1.,날짜 없음,"Critical metals (lithium, cobalt, nickel, etc.) are essential for emerging technologies and have limited availability, making their responsible extraction and..."
Key Takeaway from SMM 2023 Indonesia Nickel and Cobalt Industry Chain Conference: Global Nickel and Stainless Steel Market Outlook 2023-2027 and Indonesia’s Critical Role in Attracting Chinese Investment,https://news.metal.com/newscontent/102236924/Key-Takeaway-from-SMM-2023-Indonesia-Nickel-and-Cobalt-Industry-Chain-Conference:-Global-Nickel-and-Stainless-Steel-Market-Outlook-2023-2027-and-Indonesia%E2%80%99s-Critical-Role-in-Attracting-Chinese-Investment%C2%A0/,2023. 6. 1.,날짜 없음,"Indonesia's stainless steel industry has developed rapidly due to cost and resource advantages, and still has great development potential in the future."
Lycaon’s new intrusive discovery has strong hints of Savannah nickel mine,https://stockhead.com.au/resources/lycaon-new-intrusive-discovery-has-strong-hints-of-savannah-nickel-mine/,2023. 6. 5.,날짜 없음,Excitement brewing at Lycaon's Bow River nickel-copper project after a high-resolution ground gravity survey outlined a large intrusive unit.
OTD: RCM replaces silver with nickel alloy,https://canadiancoinnews.com/otd-rcm-replaces-silver-with-nickel-alloy-2/,2023. 6. 3.,날짜 없음,"On today's date in 1968, the Royal Canadian Mint announced it would replace the silver in its coins with a nickel alloy beginning in August of that year."
Why Copper and Nickel Are the Key Metals for Energy Utopia,https://www.visualcapitalist.com/sp/why-copper-and-nickel-are-the-key-metals-for-energy-utopia/,2023. 6. 6.,날짜 없음,"With more renewables and EVs plugging into the grid, copper and nickel are essential building blocks for the energy transition."
Looming Bauxite Export Ban Not Well-Thought-Out: Think Tank,https://jakartaglobe.id/business/looming-bauxite-export-ban-not-wellthoughtout-think-tank,2023. 6. 1.,날짜 없음,Economic think tank INDEF fears that Indonesia might have not carefully planned the imminent ban on unprocessed bauxite ores.
"For Clean Energy, Both Minerals and Policy Are Short of What’s Needed",https://www.rstreet.org/commentary/for-clean-energy-both-minerals-and-policy-are-short-of-whats-needed/,2023. 6. 7.,날짜 없음,One division among environmentalists that has arisen recently is the contrast between pro-clean energy groups and conservationists that oppose new...
BATTERY METALS MINERAL RESOURCE AND VALUE CHAIN POTENTIAL IN SOUTHERN AFRICA,https://www.africanmining.co.za/2023/06/01/battery-metals-mineral-resource-and-value-chain-potential-in-southern-africa/,2023. 6. 1.,날짜 없음,"Battery-associated materials, namely bauxite (a precursor to aluminium), cobalt, copper, graphite, lithium, nickel, platinum group metals (PGMs),..."
Economic wrap-up for May 2023,https://www.statssa.gov.za/?p=16374,2023. 6. 6.,날짜 없음,"Stats SA published 21 statistical releases in the month of May, providing valuable insight into the current state of our economy."
EV Makers Confront the ‘Nickel Pickle’,https://www.wsj.com/articles/electric-vehicles-batteries-nickel-pickle-indonesia-9152b1f,2023. 6. 4.,날짜 없음,"Large amounts of the mineral are needed for electric car batteries, but getting it out of the ground and refining it often requires clearing rainforests and..."
"DMCI Mining ramps up nickel ore production, aims for 1.5 million ton shipments",https://bilyonaryo.com/2023/06/07/dmci-mining-ramps-up-nickel-ore-production-aims-for-1-5-million-ton-shipments/power/,2023. 6. 7.,날짜 없음,"Consunji-led DMCI Mining aims to export 1.5 million wet metric tons (WMT) of nickel ore this year, following an increase in its production capacity."
Zimbabwe's miners turn to solar to ensure reliable energy supply,https://www.mining-journal.com/esg/news-articles/1453780/zimbabwes-miners-turn-solar-ensure-reliable-energy-supply,2023. 5. 31.,날짜 없음,"Climate change is undermining Zimbabwe's previously reliable supply from the hydro power station at Kariba. Low water levels on Lake Kariba, combined with a..."
"Nickel Diner, Iconic Downtown LA Breakfast Spot, Closes After 15 Years",https://www.thrillist.com/eat/los-angeles-nickel-diner-closure-los-angeles,2023. 6. 1.,날짜 없음,"It's unclear whether they actually invented the Maple Bacon Donut at Nickel Diner, but when owners Kristen Trattner and Monica May opened the restaurant in..."
Significant milestone for Motheo Copper Mine,https://thevoicebw.com/significant-milestone-for-motheo-copper-mine/,2023. 6. 6.,날짜 없음,"Situated deep in the Ghanzi District, Motheo Copper Mine is finally coming of age with first copper concentrate produced following the introduction of the ore..."
2023 NFL season: What to expect from Buffalo Bills defense,https://www.cover1.net/2023-nfl-season-buffalo-bills-defensive-changes/,2023. 6. 7.,날짜 없음,"We know now that there will be no new defensive coordinator, Sean McDermott will call plays, and that significant personnel changes will have major..."
Indonesian Crude Oil Prices to Hold Steady in 2024: Energy Minister,https://jakartaglobe.id/business/indonesian-crude-oil-prices-to-hold-steady-in-2024-energy-minister,2023. 6. 6.,날짜 없음,The estimated ICP mentioned in the state budget bill is based on the average crude oil price in May which stood at $76.41 per barrel.
Congress considers diplomatic coinage for 2025 program,https://www.coinworld.com/news/us-coins/congress-considers-diplomatic-coinage-for-2025-program,2023. 5. 31.,날짜 없음,"A bill similar to a March proposal in the U.S. Senate is now before the House of Representatives, calling for a 2025 commemorative coin program to recognize..."
Margo Price Launches ‘Margo Grass’ CBG Line,https://holler.country/news/general/margo-price-launches-margo-grass-cbg-line/,2023. 6. 7.,날짜 없음,"As part of the new hemp collaboration, Price also unveiled a series of Margo Grass merchandise."
The Dubious Economics of Deep-Sea Mining,https://nautil.us/the-dubious-economics-of-deep-sea-mining-309597/,2023. 6. 7.,날짜 없음,"The debate over deep-sea mining has focused almost entirely on environmental impacts: how marvelous communities of life, little-known and unlike any others..."
"Glencore, carmakers buy Brazilian copper nickel mines",https://www.mining.com/appian-sells-nickel-copper-mines-in-brazil-to-acg-for-1-billion/,2023. 6. 12.,날짜 없음,Appian Capital Advisory is selling its wholly owned Atlantic Nickel and Mineração Vale Verde operations in Brazil to ACG Acquisition Company Limited (LON: ACG)...
Will reshoring manufacturing of advanced electric vehicle battery support renewable energy transition and climate targets?,https://www.science.org/doi/10.1126/sciadv.adg6740,2023. 6. 14.,날짜 없음,Reshoring and ally-shoring the midstream and downstream EV battery manufacturing will reduce the carbon footprint by 15% and energy use by 5 to 7%.
Nickel market surplus expected to last until 2025: How will ASX miners fare?,https://www.marketindex.com.au/news/nickel-market-surplus-expected-to-last-until-2025-how-will-asx-miners-fare,2023. 6. 15.,날짜 없음,"A tsunami of supply from Indonesia has smothered nickel's prospects of delivering lithium-like gains, at least in the near term."
Black mass payables in Asia rise amid firmer battery raw material markets,https://www.fastmarkets.com/insights/black-mass-payables-in-asia-rise-amid-firmer-battery-raw-material-markets/,2023. 6. 8.,날짜 없음,"Find out how Asian spot payables for black mass, formed from recycled nickel cobalt manganese (NCM)-lithium-ion batteries, have risen over the last seven..."
Cobalt Suppliers Up Their Game to Cash In on EV Rush,https://about.bnef.com/blog/cobalt-suppliers-up-their-game-to-cash-in-on-ev-rush/,2023. 6. 14.,날짜 없음,"As demand for cobalt increases, propelled by the need for batteries for electric vehicles, the Southeast Asian nation is expected to increase its output."
"Volkswagen, Stellantis and Glencore backing ACG in $1B purchase of Brazilian nickel sulfide and copper mines",https://www.greencarcongress.com/2023/06/20230614-acg.html,2023. 6. 14.,날짜 없음,"Volkswagen, Stellantis and Glencore are supporting the purchase of the Atlantic Nickel nickel sulfide and the Mineraçao Vale Verde copper mine in Brazil by..."
"Appian announces sale of Brazilian companies, Atlantic Nickel and Mineração Vale Verde, to ACG for US$1.065 billion",https://www.prnewswire.com/news-releases/appian-announces-sale-of-brazilian-companies-atlantic-nickel-and-mineracao-vale-verde-to-acg-for-us1-065-billion-301847977.html,2023. 6. 12.,날짜 없음,"ACG has agreed to acquire the entirety of Atlantic Nickel and MVV for a cash consideration of US$1.0 billion, while ACG will also pay US$65 million in cash."
"Nickel Industries lands $943m placement as Indonesia seeks to boost nickel output, downstream processing",https://smallcaps.com.au/nickel-industries-placement-indonesia-boost-output-downstream-processing/,2023. 6. 9.,날짜 없음,"Nickel pig iron producer Nickel Industries (ASX: NIC) has jumped up the sector ratings after Jakarta Stock Exchange giant United Tractors has, as part of..."
Indonesia lacks HPAL smelters to make battery materials,http://www.thejakartapost.com/paper/2023/06/12/indonesia-lacks-hpal-smelters-to-make-battery-materials.html,2023. 6. 12.,날짜 없음,"Despite the construction of numerous nickel smelters in Indonesia over the past years, the country lacks facilities to produce electric vehicle (EV) batteries."
Nickel Industries enters into $943 million deal with Danusa Tambang Nusantara,https://mining.com.au/nickel-industries-enters-into-943-million-deal-with-danusa-tambang-nusantara/,2023. 6. 12.,날짜 없음,Nickel Industries (ASX:NIC) has entered into a conditional share subscription agreement for a $943 million placement of shares in the company to PT United...
"Glencore, automakers to back $1 billion nickel, copper SPAC deal in Brazil",https://www.reuters.com/markets/deals/glencore-automakers-back-1-bln-nickel-copper-spac-deal-brazil-2023-06-12/,2023. 6. 12.,날짜 없음,"Global miner Glencore , Chrysler parent Stellantis and Volkswagen's battery unit PowerCo have agreed to back a $1 billion deal by blank-cheque fund ACG..."
Danusa Tambang Nusantara expands portofolio with strategic investment at Nickel Industries Ltd,https://indonesiabusinesspost.com/risks-opportunities/danusa-tambang-nusantara-expands-portofolio-with-strategic-investment-at-nickel-industries-ltd/,2023. 6. 12.,날짜 없음,A subsidiary of PT United Tractors Tbk (UNTR) had signed a Share Subscription Agreement for 857 million shares with Nickel Industries Limited (NIC) on June...
From Mine to Battery: Indonesian Nickel Drives the World’s EV Market,https://www.wsj.com/video/series/in-depth-features/from-mine-to-battery-indonesian-nickel-drives-the-worlds-ev-market/AE4FD438-DEFB-4490-BCA9-546AECD44AF8,2023. 6. 13.,날짜 없음,Nickel is an essential component of electric-vehicle batteries and Indonesia is by far the world's largest producer. A rare visit to one of its biggest...
RT Minerals Announces Acquisition of Nickel-Chromium-Cobalt-Copper Property Within Abitibi Greenstone Belt of Northeastern Ontario and Proposed Private Placement,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/2000-tsx-venture/rtm/143159-rt-minerals-corp-announces-acquisition-of-a-nickel-chromium-cobalt-copper-property-within-the-abitibi-greenstone-belt-of-northeastern-ontario-and-proposed-private-placement.html,2023. 6. 13.,날짜 없음,"Vancouver, BC - TheNewswire - June 13, 2023 - RT Minerals Corp. (TSXV:RTM) (OTC:RTMFF) (the “Company” or “RTM”) announces that it has entered into an..."
Royal Gold Announces Commitment to Acquire Gold/Platinum/Palladium and Copper/Nickel Royalties on Producing Serrote and Santa Rita Mines in Brazil,https://www.businesswire.com/news/home/20230611581330/en/Royal-Gold-Announces-Commitment-to-Acquire-GoldPlatinumPalladium-and-CopperNickel-Royalties-on-Producing-Serrote-and-Santa-Rita-Mines-in-Brazil,2023. 6. 12.,날짜 없음,Royal Gold Announces Commitment to Acquire Gold/Platinum/Palladium and Copper/Nickel Royalties on Producing Serrote and Santa Rita Mines in Brazil.
Jardine C&C’s indirect subsidiary subscribes for 857 mil new shares in Nickel Industries Limited for A$943 mil,https://www.theedgesingapore.com/news/company-news/jardine-ccs-indirect-subsidiary-subscribes-857-mil-new-shares-nickel-industries,2023. 6. 9.,날짜 없음,"PT Danusa Tambang Nusantara (DTN), the indirect subsidiary of Jardine Cycle & Carriage, has subscribed for 857 million new ordinary shares in the capital of..."
A deeper look at Galileo Mining (ASX: GAL),https://nextinvestors.com/articles/a-deeper-look-at-galileo-mining-asx-gal/,2023. 6. 9.,날짜 없음,"In this note we look at our exploration Investment Galileo Mining (ASX: GAL) and its two projects, the flagship one at Callisto and its former flagship..."
Analysis of global battery production: production locations and quantities of cells with LFP and NMC/NCA cathode material,https://www.isi.fraunhofer.de/en/blog/themen/batterie-update/globale-batterieproduktion-analyse-standorte-mengen-zellen-lfp-nmc-nca-kathoden.html,2023. 6. 12.,날짜 없음,"The cathode is a central component of a lithium-ion battery cell and significantly influences its cost, energy density, i.e. relative storage capacity,..."
"Leverage, Liquidity and Non-bank Financial Institutions: Key Lessons from Recent Market Events | Bulletin – June 2023",https://www.rba.gov.au/publications/bulletin/2023/jun/leverage-liquidity-and-non-bank-financial-institutions.html,2023. 6. 15.,날짜 없음,"Non-bank financial institutions (NBFIs) can pose risks to financial stability due to their size, complexity and global interconnectedness."
Legacy divests Mulholland nickel-tin project to Karawara Minerals,https://smallcaps.com.au/legacy-divests-mulholland-nickel-tin-project-karawara-minerals/,2023. 6. 14.,날짜 없음,Legacy Minerals (ASX: LGM) has divested its Mulholland nickel-tin project to unlisted explorer Karawara Minerals for a total consideration of $305000.
14 Commemorative Coins In Singapore And How Much Do They Cost Today,https://dollarsandsense.sg/14-commemorative-coins-singapore-much-cost-today/,2023. 6. 8.,날짜 없음,A 54 year old coin has risen by almost 15 times its value.
How to Transport Your Wedding Party and Guests on Your Wedding Day,https://www.brides.com/story/wedding-transportation-ideas,2023. 6. 15.,날짜 없음,"Whether you need to book shuttles for your wedding or unique options like boats and party buses, we are here to help."
"Tyler Childers, 49 Winchester + More Set for 2023 Healing Appalachia Benefit Concert",https://theboot.com/healing-appalachia-2023-lineup/,2023. 6. 13.,날짜 없음,Tyler Childers will return as headliner for the annual West Virginia benefit concert this September.
"This 1999 state coin is worth $10,000. Here’s how to check if you have one.",https://www.silive.com/business/2023/06/this-1999-state-coin-is-worth-10000-heres-how-to-check-if-you-have-one.html,2023. 6. 13.,날짜 없음,"STATEN ISLAND, N.Y. -- Pull out that change jar and take a closer look: An error on the 1999 Georgia state quarter has increased the value of the coin,..."
Huge inflatable waterpark opening on Nickel Beach in Niagara Region this summer,https://niagara.insauga.com/huge-inflatable-waterpark-opening-on-nickel-beach-in-niagara-region-this-summer/,2023. 6. 14.,날짜 없음,"Splashtown Niagara, a huge floating waterpark that features slides and obstacle courses, will open on June 30."
Nickel case: LME was aware of manipulations by Tsingshan,https://steelnews.biz/nickel-case-lme-aware-manipulations-by-tsingshan/,2023. 6. 23.,날짜 없음,"LME had been aware of previous manipulations by Tsinghsan. In the case of cancelled nickel trades, more and more details come to light."
"LME cancelled nickel trades to 'save' Tsingshan, London court told",https://www.reuters.com/markets/commodities/lme-cancelled-nickel-trades-save-tsingshan-london-court-told-2023-06-20/,2023. 6. 20.,날짜 없음,"The London Metal Exchange cancelled $12 billion worth of trades when nickel prices went haywire in March 2022 to ""save"" China's Tsingshan, lawyers for two..."
The day nickel trades gave LME a rude awakening,https://www.ft.com/content/bb285f43-08ec-44f3-b24c-3737fdb60bfc,2023. 6. 20.,날짜 없음,"When Matthew Chamberlain woke up at 5.30am on March 8 2022 and glanced at metals prices on his phone, he immediately knew something was wrong."
What Really Happened the Night the Nickel Market Broke,https://www.energyconnects.com/news/utilities/2023/june/what-really-happened-the-night-the-nickel-market-broke/,2023. 6. 21.,날짜 없음,"Hundreds of pages of legal filings describe how the LME sleepwalked into a crisis, unaware of a massive short squeeze centered around metals giant..."
"Stainless MMI: LME Riddled With Challenges, Nickel Prices Rebound",https://agmetalminer.com/2023/06/21/stainless-steel-mmi-lme-challenges/,2023. 6. 21.,날짜 없음,"Just over 15 months after the historic March 2022 nickel squeeze, the LME lost its status as a benchmark for an important portion of the nickel market."
"LME had options to avoid cancelling trades during nickel crisis, funds say",https://www.scmp.com/business/banking-finance/article/3224793/lme-had-options-avoid-cancelling-trades-during-last-years-nickel-crisis-funds-say,2023. 6. 21.,날짜 없음,The London Metal Exchange (LME) made a “wholly unprecedented decision” to cancel nickel trades in March 2022 when it had other less extreme options at hand...
Six key trends in the battery recycling market,https://www.fastmarkets.com/insights/six-key-trends-battery-recycling-market/,2023. 6. 19.,날짜 없음,"As uptake of electric vehicles (EVs) skyrockets, we look at some of the key trends in the lithium battery recycling and black mass markets."
Explainer: LME nickel surge puts clearing houses in the spotlight,https://www.reuters.com/markets/commodities/lme-nickel-surge-puts-clearing-houses-spotlight-2023-06-21/,2023. 6. 21.,날짜 없음,"The London Metal Exchange (LME) took emergency measures on March 8, 2022 to halt nickel trading as prices doubled to more than $100000 a tonne."
Which ASX nickel stock offers the best value?,https://www.marketindex.com.au/news/which-asx-nickel-stock-offers-the-best-value,2023. 6. 22.,날짜 없음,"In this series, we'll be looking at which ASX-listed nickel explorers, developers and producers offer the best value for money."
$1 billion SPAC deal shows how mining supply chains are breaking up,https://www.mining.com/1-billion-spac-deal-shows-how-mining-supply-chains-are-breaking-up/,2023. 6. 22.,날짜 없음,Appian Capital Advisory bought the Santa Rita nickel mine out of bankruptcy for $68 million and the Serrote copper-gold project for $40 million in 2018.
Nickel surplus seen widening in 2023 as Indonesian output soars,https://asia.nikkei.com/Spotlight/Market-Spotlight/Nickel-surplus-seen-widening-in-2023-as-Indonesian-output-soars,2023. 6. 16.,날짜 없음,The global nickel supply is heading for a bigger surplus this year as more Indonesian smelters feeding EV battery and stainless steel industries come onstream.
What Really Happened the Night the Nickel Market Broke,https://www.bloomberg.com/news/articles/2023-06-21/nickel-market-chaos-how-the-lme-sleepwalked-into-last-year-s-crisis,2023. 6. 21.,날짜 없음,Matthew Chamberlain had just presided over one of the wildest days in the history of metals markets when he sat down to type a late-night memo to the UK's...
LME lacked senior staff monitoring trading as nickel prices spiked: Jane Street,https://www.scmp.com/business/banking-finance/article/3224932/lme-lacked-senior-staff-monitoring-trading-nickel-prices-spiked-jane-street,2023. 6. 22.,날짜 없음,"No one was monitoring the market as prices spiked before 5am GMT, with members of the LME's trading operations team focused instead on whether bourse-..."
Elliott accuses LME of rushed decision over cancelled nickel trades,https://www.ft.com/content/877d3199-70f9-423b-8c2d-1cffe3129cc8,2023. 6. 20.,날짜 없음,Elliott Associates has accused the London Metal Exchange of rushing a decision to cancel thousands of nickel trades last year at the start of a court case.
"LME tells court it was forced to void nickel trades after ""abnormal"" spike",https://www.reuters.com/markets/commodities/lme-dropped-ball-asia-trading-nickel-rocketed-lawyer-2023-06-21/,2023. 6. 21.,날짜 없음,The London Metal Exchange had no choice but to cancel billions of dollars of nickel trades last year to avert a jolt that would have hit wider financial...
LME set to defend itself in 3-day trial in London over nickel chaos,https://www.scmp.com/business/banking-finance/article/3224512/lme-set-defend-itself-3-day-trial-london-over-nickel-chaos-last-years-trading-freeze,2023. 6. 19.,날짜 없음,The HKEX-owned bourse faces lawsuits from US hedge fund Elliott Associates and quantitative investing firm Jane Street Global Trading over its decision to...
LME's nickel crisis: major developments since trading halt,https://www.reuters.com/markets/commodities/lmes-nickel-crisis-major-developments-since-trading-halt-2023-06-23/,2023. 6. 23.,날짜 없음,"Exchanges are in an uncomfortable wait for the outcome of a lawsuit by two financial firms against the London Metal Exchange for voiding nickel contracts,..."
"LME failed to probe Tsingshan before nickel chaos, London court hears",https://www.reuters.com/markets/commodities/lme-failed-probe-tsingshan-before-nickel-chaos-london-court-hears-2023-06-22/,2023. 6. 22.,날짜 없음,The London Metal Exchange failed to investigate a large nickel position held by China's Tsingshan that sparked a chaotic surge in prices and billions of...
"LME compliance chief called FCA nickel queries 'ridiculous,' court documents show",https://www.reuters.com/markets/commodities/lme-compliance-chief-called-fca-nickel-queries-ridiculous-court-documents-2023-06-22/,2023. 6. 22.,날짜 없음,The London Metal Exchange's head of compliance described questions from Britain's markets regulator about unprecedented increases in nickel prices last year...
